"","X.1","X","crash_number","date_time","year","day_of_week","object_1","object_2","street_name","location","latitude","longitude","weather","hospitals","gender","month","month_name","day","Weekday","dow","Week","Season"
"5924",5924,5924,1500006530,NA,2015,"Monday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","TRACTOR / SEMI-TRIALER","MAIN STREET","MAIN STREET & VASSAR STREET",42.3627014,-71.0898972,"clear","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5925",5925,5925,1500001206,NA,2015,"Monday","PASSENGER CAR","","MT AUBURN ST","MT AUBURN ST & ABERDEEN AV",42.3753014,-71.1457977,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5926",5926,5926,1500001208,NA,2015,"Monday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","SACRAMENTO STREET","6 SACRAMENTO STREET",42.3825989,-71.1191025,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5927",5927,5927,1500001209,NA,2015,"Tuesday","SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)","PASSENGER CAR","CAMBRIDGE ST","CAMBRIDGE ST & FIFTH ST",42.3713989,-71.0830994,"sleet,hail,freezing rain or drizzle","6","2",NA,NA,NA,NA,NA,NA,"Spring"
"5928",5928,5928,1500001258,NA,2015,"Tuesday","PASSENGER CAR","","CAMBRIDGE ST","CAMBRIDGE ST & LINE ST",42.3740005,-71.1031036,"SUNNY","6","1",NA,NA,NA,NA,NA,NA,"Spring"
"5929",5929,5929,28737,NA,2013,"Monday","Auto","Parked Vehicle","Massachusetts Ave"," Massachusetts Ave & Central Sq Cambridge, MA",42.36559,-71.104016,"cloudy","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5930",5930,5930,28738,NA,2013,"Tuesday","Auto","Parked Vehicle","Cambridge St","1621 Cambridge St Cambridge, MA",42.374873,-71.109046,"rain","6","2",NA,NA,NA,NA,NA,NA,"Spring"
"5931",5931,5931,28741,NA,2013,"Wednesday","Auto","Parked Vehicle","Massachusetts Ave","1654 Massachusetts Ave Cambridge, MA",42.381617,-71.119949,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5932",5932,5932,28742,NA,2013,"Wednesday","Auto","Parked Vehicle","SHERMAN ST","86 SHERMAN ST Cambridge, MA",42.388318,-71.132281,"rain","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5933",5933,5933,28743,NA,2013,"Wednesday","Auto","Parked Vehicle","MOUNT AUBURN ST","330 MOUNT AUBURN ST Cambridge, MA",42.374596,-71.135595,"sleet,hail,freezing rain or drizzle","5","2",NA,NA,NA,NA,NA,NA,"Spring"
"5934",5934,5934,28744,NA,2013,"Thursday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & Tyler Ct Cambridge, MA",42.398476,-71.131522,"rain","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5935",5935,5935,28745,NA,2013,"Thursday","Auto","Auto","Putnam Ave"," Putnam Ave & Brookline St Cambridge, MA",42.357369,-71.108023,"SUNNY","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5936",5936,5936,28747,NA,2013,"Thursday","Auto","Pedestrian","PEARL ST"," PEARL ST & Allston St Cambridge, MA",42.359,-71.108813,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5937",5937,5937,28748,NA,2013,"Thursday","Auto","Auto","MOUNT AUBURN ST","271 MOUNT AUBURN ST Cambridge, MA",42.374959,-71.132907,"SUNNY","5","1",NA,NA,NA,NA,NA,NA,"Spring"
"5938",5938,5938,28749,NA,2013,"Thursday","Auto","Auto","MYRTLE AVE"," MYRTLE AVE & MAGNOLIA AVE Cambridge, MA",42.376721,-71.106486,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5939",5939,5939,28799,NA,2013,"Thursday","Bus (Other)","Parked Vehicle","Cambridgeside Pl","100 Cambridgeside Pl Cambridge, MA",42.369137,-71.077148,"snow","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5940",5940,5940,28752,NA,2013,"Friday","Auto","Auto","GARDEN ST","19 GARDEN ST Cambridge, MA",42.37779,-71.123049,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5941",5941,5941,28754,NA,2013,"Friday","Auto","Pedestrian","Albany St"," Albany St & MASSACHUSETTS  AVE BRDG Cambridge, MA",42.360828,-71.096012,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5942",5942,5942,28757,NA,2013,"Friday","Taxi","Auto","MOUNT AUBURN ST","148 MOUNT AUBURN ST Cambridge, MA",42.374005,-71.124989,"cloudy","5","2",NA,NA,NA,NA,NA,NA,"Spring"
"5943",5943,5943,28851,NA,2013,"Friday","Auto","Auto","Binney St"," Binney St & Second St Cambridge, MA",42.365354,-71.079863,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5944",5944,5944,28755,NA,2013,"Saturday","Auto","Auto","Norfolk St"," Norfolk St & Massachusetts Ave Cambridge, MA",42.364424,-71.102083,"cloudy","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5945",5945,5945,28758,NA,2013,"Saturday","Auto","Auto","Walden St"," Walden St & MOUNT PLEASANT ST Cambridge, MA",42.388316,-71.125451,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5946",5946,5946,28762,NA,2013,"Saturday","Auto","Auto","Massachusetts Ave","13r Massachusetts Ave Cambridge, MA",42.358259,-71.093121,"cloudy","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5947",5947,5947,28768,NA,2013,"Saturday","Auto","Auto","Massachusetts Ave","84 Massachusetts Ave Cambridge, MA",42.358875,-71.094617,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5948",5948,5948,28753,NA,2013,"Sunday","Auto","Auto","Creighton St"," Creighton St & Massachusetts Ave Cambridge, MA",42.390906,-71.122263,"SUNNY","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5949",5949,5949,28759,NA,2013,"Sunday","Auto","Auto","SHERMAN ST","91 SHERMAN ST Cambridge, MA",42.388515,-71.132696,"rain","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5950",5950,5950,28765,NA,2013,"Sunday","Auto","Auto","Cambridge St","1280 Cambridge St Cambridge, MA",42.373369,-71.09879,"SUNNY","6","1",NA,NA,NA,NA,NA,NA,"Spring"
"5951",5951,5951,28766,NA,2013,"Sunday","Auto","Auto","Broadway"," Broadway & Inman St Cambridge, MA",42.370072,-71.102933,"SUNNY","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5952",5952,5952,28767,NA,2013,"Sunday","Auto","Auto","Callender St"," Callender St & HEWS ST Cambridge, MA",42.365456,-71.112864,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5953",5953,5953,28760,NA,2013,"Monday","Truck","Auto","Norfolk St","160 Norfolk St Cambridge, MA",42.368023,-71.099242,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5954",5954,5954,28763,NA,2013,"Monday","Auto","Auto","ELM STREET NORTH","222 ELM STREET NORTH Cambridge, MA",42.371936,-71.095918,"cloudy","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5955",5955,5955,28769,NA,2013,"Monday","Taxi","Auto","Third St","5 Third St Cambridge, MA",42.372262,-71.079743,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5956",5956,5956,28770,NA,2013,"Monday","Auto","Auto","MAGAZINE ST"," MAGAZINE ST & GREEN ST Cambridge, MA",42.365012,-71.104586,"snow","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5957",5957,5957,28780,NA,2013,"Monday","Auto","Auto","HOWARD ST","88 HOWARD ST Cambridge, MA",42.366439,-71.110934,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5958",5958,5958,28907,NA,2013,"Monday","Auto","Auto","Cambridge Pky","55 Cambridge Pky Cambridge, MA",42.365982,-71.075744,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5959",5959,5959,28771,NA,2013,"Tuesday","Auto","Fixed Object","Massachusetts Ave"," Massachusetts Ave & Cottage Park Ave Cambridge, MA",42.399501,-71.132938,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5960",5960,5960,28772,NA,2013,"Tuesday","Auto","Bicycle","Columbia St"," Columbia St & Broadway Cambridge, MA",42.367871,-71.09736,"cloudy","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5961",5961,5961,28775,NA,2013,"Tuesday","Auto","Auto","MASSACHUSETTS  AVE BRDG","1637 MASSACHUSETTS  AVE BRDG Cambridge, MA",42.369202,-71.110689,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5962",5962,5962,28779,NA,2013,"Tuesday","Auto","Auto","Antrim St","96 Antrim St Cambridge, MA",42.372664,-71.101989,"cloudy","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5963",5963,5963,28773,NA,2013,"Wednesday","Motorcycle","Miscellaneous","LINNAEAN ST"," LINNAEAN ST & Walker St Cambridge, MA",42.383015,-71.124624,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5964",5964,5964,28774,NA,2013,"Wednesday","Auto","Auto","PLEASANT ST","84 PLEASANT ST Cambridge, MA",42.362086,-71.110371,"clear","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5965",5965,5965,28776,NA,2013,"Wednesday","Auto","Pedestrian","Broadway"," Broadway & Portland St Cambridge, MA",42.365792,-71.09207,"clear","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5966",5966,5966,28777,NA,2013,"Wednesday","Auto","Auto","Dana St","8 Dana St Cambridge, MA",42.369508,-71.110232,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5967",5967,5967,29532,NA,2013,"Tuesday","Auto","Fixed Object","Sidney St","240 Sidney St Cambridge, MA",42.356726,-71.106526,"clear","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5968",5968,5968,31857,NA,2013,"Thursday","Auto","Parked Vehicle","ELLERY ST"," ELLERY ST & Cambridge St Cambridge, MA",42.374698,-71.108336,"rain","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5969",5969,5969,28778,NA,2013,"Thursday","Auto","Auto","Massachusetts Ave","2032 Massachusetts Ave Cambridge, MA",42.390704,-71.122163,"SUNNY","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5970",5970,5970,28781,NA,2013,"Thursday","Auto","Auto","River St"," River St & Franklin St Cambridge, MA",42.364893,-71.105807,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5971",5971,5971,28782,NA,2013,"Thursday","Auto","Auto","OXFORD ST"," OXFORD ST & HAMMOND ST Cambridge, MA",42.380849,-71.116398,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5972",5972,5972,28783,NA,2013,"Thursday","Auto","Pedestrian","GREEN ST"," GREEN ST & Sidney St Cambridge, MA",42.362384,-71.100192,"clear","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5973",5973,5973,28792,NA,2013,"Thursday","Auto","Parked Vehicle","ROSELAND ST","64 ROSELAND ST Cambridge, MA",42.386574,-71.116685,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5974",5974,5974,28784,NA,2013,"Friday","Auto","Truck","RESERVOIR ST","49 RESERVOIR ST Cambridge, MA",42.380399,-71.136057,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5975",5975,5975,28785,NA,2013,"Friday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & Columbia St Cambridge, MA",42.363105,-71.099875,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5976",5976,5976,28786,NA,2013,"Friday","Auto","Bicycle","Brattle St"," Brattle St & Sparks St Cambridge, MA",42.377845,-71.130167,"rain","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5977",5977,5977,28810,NA,2013,"Friday","Auto","Parked Vehicle","Broadway","1 Broadway Cambridge, MA",42.36273,-71.084014,"cloudy","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5978",5978,5978,28789,NA,2013,"Saturday","Auto","Auto","White St","49 White St Cambridge, MA",42.389703,-71.118304,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5979",5979,5979,28790,NA,2013,"Saturday","Bus (Other)","Taxi","Massachusetts Ave"," Massachusetts Ave & Sidney St Cambridge, MA",42.36295,-71.09958,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5980",5980,5980,28791,NA,2013,"Saturday","Auto","Parked Vehicle","MOUNT AUBURN ST","78 MOUNT AUBURN ST Cambridge, MA",42.372075,-71.119129,"snow","5","2",NA,NA,NA,NA,NA,NA,"Spring"
"5981",5981,5981,28802,NA,2013,"Saturday","Auto","Parked Vehicle","Bent St","173 Bent St Cambridge, MA",42.367194,-71.082272,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5982",5982,5982,28795,NA,2013,"Sunday","Auto","Parked Vehicle","Western Ave"," Western Ave & Putnam Ave Cambridge, MA",42.364484,-71.113893,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5983",5983,5983,28794,NA,2013,"Monday","Auto","Parked Vehicle","MAY ST","43 MAY ST Cambridge, MA",42.37926,-71.153233,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5984",5984,5984,28796,NA,2013,"Monday","Auto","Parked Vehicle","Massachusetts Ave"," Massachusetts Ave & Langdon St Cambridge, MA",42.380832,-71.11987,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5985",5985,5985,28797,NA,2013,"Monday","Truck","Parked Vehicle","MAY ST","6 MAY ST Cambridge, MA",42.378259,-71.153935,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5986",5986,5986,28798,NA,2013,"Monday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & Church St Cambridge, MA",42.374437,-71.118866,"rain","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5987",5987,5987,28800,NA,2013,"Monday","Auto","Auto","Webster Ave"," Webster Ave & Clark St Cambridge, MA",42.3677,-71.092663,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5988",5988,5988,28803,NA,2013,"Monday","Auto","Bicycle","KIRKLAND ST"," KIRKLAND ST & SUMNER RD Cambridge, MA",42.377006,-71.112334,"clear","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5989",5989,5989,28801,NA,2013,"Tuesday","Auto","Parked Vehicle","White St"," White St & Porter Sq Cambridge, MA",42.388581,-71.119038,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5990",5990,5990,28804,NA,2013,"Tuesday","Taxi","Pedestrian","Massachusetts Ave"," Massachusetts Ave & Inman St Cambridge, MA",42.36659,-71.10568,"cloudy","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5991",5991,5991,28805,NA,2013,"Tuesday","Auto","Parked Vehicle","DUNSTER ST"," DUNSTER ST & MOUNT AUBURN ST Cambridge, MA",42.372252,-71.119339,"SUNNY","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5992",5992,5992,28806,NA,2013,"Tuesday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & PROSPECT ST Cambridge, MA",42.365574,-71.103991,"cloudy","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5993",5993,5993,28807,NA,2013,"Tuesday","Bus (Other)","Bus (Other)","Massachusetts Ave","1039 Massachusetts Ave Cambridge, MA",42.36993,-71.112459,"SUNNY","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5994",5994,5994,28839,NA,2013,"","Auto","Parked Vehicle","Rindge Ave","402 Rindge Ave Cambridge, MA",42.393109,-71.140016,"cloudy","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5995",5995,5995,28808,NA,2013,"Wednesday","Taxi","Bus (Other)","GREEN ST"," GREEN ST & PLEASANT ST Cambridge, MA",42.365872,-71.106028,"SUNNY","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5996",5996,5996,28809,NA,2013,"Wednesday","Auto","Parked Vehicle","Vassar St","60 Vassar St Cambridge, MA",42.360985,-71.092813,"snow","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"5997",5997,5997,28811,NA,2013,"Wednesday","Auto","Parked Vehicle","Cambridge St"," Cambridge St & Warren St Cambridge, MA",42.372102,-71.088276,"SUNNY","6","2",NA,NA,NA,NA,NA,NA,"Spring"
"5998",5998,5998,28812,NA,2013,"Wednesday","Auto","Parked Vehicle","Massachusetts Ave","1815 Massachusetts Ave Cambridge, MA",42.387127,-71.118974,"clear","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"5999",5999,5999,28813,NA,2013,"Wednesday","Auto","Fixed Object","MOUNT AUBURN ST","1050 MOUNT AUBURN ST Cambridge, MA",42.374679,-71.149734,"sleet,hail,freezing rain or drizzle","5","2",NA,NA,NA,NA,NA,NA,"Spring"
"6000",6000,6000,28814,NA,2013,"Wednesday","Auto","Parked Vehicle","Brookline St","155 Brookline St Cambridge, MA",42.360116,-71.105253,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6001",6001,6001,28816,NA,2013,"Wednesday","Auto","Parked Vehicle","Massachusetts Ave","1682 Massachusetts Ave Cambridge, MA",42.382504,-71.119829,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6002",6002,6002,28822,NA,2013,"Wednesday","Auto","Parked Vehicle","Massachusetts Ave","1658 Massachusetts Ave Cambridge, MA",42.368925,-71.110257,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6003",6003,6003,28815,NA,2013,"Thursday","Auto","Auto","GARDEN ST","0 GARDEN ST Cambridge, MA",42.37543,-71.120458,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6004",6004,6004,28817,NA,2013,"Thursday","Auto","Parked Vehicle","Wood St","27 Wood St Cambridge, MA",42.38762,-71.129551,"clear","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6005",6005,6005,28818,NA,2013,"Thursday","Auto","Auto","Cambridge St","189 Cambridge St Cambridge, MA",42.371015,-71.079067,"cloudy","6","1",NA,NA,NA,NA,NA,NA,"Spring"
"6006",6006,6006,28819,NA,2013,"Thursday","Auto","Fixed Object","Chauncy St","9 Chauncy St Cambridge, MA",42.380023,-71.121223,"SUNNY","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6007",6007,6007,28820,NA,2013,"Thursday","Auto","Auto","Concord Ave"," Concord Ave & DONNELL ST Cambridge, MA",42.383279,-71.132872,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6008",6008,6008,28823,NA,2013,"Thursday","Auto","Parked Vehicle","Broadway","468 Broadway Cambridge, MA",42.373951,-71.113066,"clear","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6009",6009,6009,28824,NA,2013,"Thursday","Auto","Parked Vehicle","FAYETTE ST","52 FAYETTE ST Cambridge, MA",42.373035,-71.102687,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6010",6010,6010,28825,NA,2013,"Thursday","Auto","Auto","Cambridge St","189 Cambridge St Cambridge, MA",42.371015,-71.079067,"sleet,hail,freezing rain or drizzle","6","1",NA,NA,NA,NA,NA,NA,"Spring"
"6011",6011,6011,29174,NA,2013,"Thursday","Auto","Fixed Object","Pilgrim St","30 Pilgrim St Cambridge, MA",42.361136,-71.102496,"clear","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6012",6012,6012,28826,NA,2013,"Friday","Auto","Auto","HURON AVE"," HURON AVE & LEXINGTON AVE Cambridge, MA",42.380682,-71.141282,"snow","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6013",6013,6013,28827,NA,2013,"Friday","Auto","Fixed Object","QUINCY ST","32 QUINCY ST Cambridge, MA",42.374178,-71.114444,"snow","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6014",6014,6014,28857,NA,2013,"Friday","Auto","Parked Vehicle","Massachusetts Ave","2388 Massachusetts Ave Cambridge, MA",42.396935,-71.12996,"SUNNY","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6015",6015,6015,28828,NA,2013,"Saturday","Auto","Parked Vehicle","Putnam Ave"," Putnam Ave & NEWTON ST Cambridge, MA",42.35864,-71.110249,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6016",6016,6016,28852,NA,2013,"Saturday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & FRONT ST Cambridge, MA",42.361891,-71.097802,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6017",6017,6017,28830,NA,2013,"Sunday","Auto","Auto","GREEN ST"," GREEN ST & PLEASANT ST Cambridge, MA",42.365872,-71.106028,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6018",6018,6018,28831,NA,2013,"Sunday","Taxi","Auto","Massachusetts Ave","77 Massachusetts Ave Cambridge, MA",42.359128,-71.093339,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6019",6019,6019,28832,NA,2013,"Monday","Auto","Auto","Concord Ave","725 Concord Ave Cambridge, MA",42.390474,-71.152218,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6020",6020,6020,28833,NA,2013,"Monday","Auto","Auto","MOUNT AUBURN ST","24-2 MOUNT AUBURN ST Cambridge, MA",42.369955,-71.113513,"cloudy","5","1",NA,NA,NA,NA,NA,NA,"Spring"
"6021",6021,6021,28835,NA,2013,"Tuesday","Auto","Auto","Rindge Ave"," Rindge Ave & Yerxa Rd Cambridge, MA",42.392997,-71.129116,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6022",6022,6022,28837,NA,2013,"Tuesday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & Norfolk St Cambridge, MA",42.364424,-71.102083,"snow","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6023",6023,6023,28838,NA,2013,"Wednesday","Auto","Parked Vehicle","Third St","179 Third St Cambridge, MA",42.368048,-71.080868,"cloudy","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6024",6024,6024,28841,NA,2013,"Wednesday","Auto","Bicycle","Bishop Allen Dr","112- Bishop Allen Dr Cambridge, MA",42.365824,-71.102402,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6025",6025,6025,28842,NA,2013,"Wednesday","Auto","Fixed Object","MOUNT AUBURN ST","580 MOUNT AUBURN ST Cambridge, MA",42.374244,-71.140893,"cloudy","5","2",NA,NA,NA,NA,NA,NA,"Spring"
"6026",6026,6026,28844,NA,2013,"Wednesday","Auto","Auto","JFK St"," JFK St & Brattle St Cambridge, MA",42.372774,-71.120658,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6027",6027,6027,28849,NA,2013,"Wednesday","Auto","Parked Vehicle","HURON AVE","700 HURON AVE Cambridge, MA",42.38086,-71.15455,"clear","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6028",6028,6028,28840,NA,2013,"Thursday","Auto","Parked Vehicle","Third St"," Third St & Cambridge St Cambridge, MA",42.37102,-71.079848,"rain","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6029",6029,6029,28843,NA,2013,"Thursday","Auto","Auto","GREEN ST"," GREEN ST & HANCOCK ST Cambridge, MA",42.367783,-71.109441,"rain","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6030",6030,6030,28845,NA,2013,"Thursday","Auto","Auto","Sixth St","125 Sixth St Cambridge, MA",42.367218,-71.085972,"cloudy","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6031",6031,6031,29181,NA,2013,"Friday","Auto","Pedestrian","GREEN ST","260 GREEN ST Cambridge, MA",42.364317,-71.103566,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6032",6032,6032,28846,NA,2013,"Thursday","Auto","Parked Vehicle","Aberdeen Way","20 Aberdeen Way Cambridge, MA",42.375769,-71.146121,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6033",6033,6033,28847,NA,2013,"Thursday","Auto","Auto","HURON AVE","193 HURON AVE Cambridge, MA",42.381773,-71.132082,"cloudy","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6034",6034,6034,28848,NA,2013,"Thursday","Auto","Pedestrian","Massachusetts Ave"," Massachusetts Ave & Vassar St Cambridge, MA",42.360154,-71.094882,"SUNNY","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6035",6035,6035,28850,NA,2013,"Wednesday","Auto","Auto","PROSPECT ST"," PROSPECT ST & Broadway Cambridge, MA",42.369317,-71.101021,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6036",6036,6036,28853,NA,2013,"Thursday","Auto","Parked Vehicle","Norfolk St","203 Norfolk St Cambridge, MA",42.368922,-71.098836,"rain","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6037",6037,6037,28854,NA,2013,"Thursday","Auto","Parked Vehicle","Brattle St"," Brattle St & Ash St Cambridge, MA",42.375936,-71.124467,"clear","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6038",6038,6038,28867,NA,2013,"Thursday","Auto","Parked Vehicle","PRESCOTT ST","84 PRESCOTT ST Cambridge, MA",42.374519,-71.113339,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6039",6039,6039,28855,NA,2013,"Friday","Auto","Fixed Object","ELLERY ST"," ELLERY ST & Massachusetts Ave Cambridge, MA",42.369567,-71.111861,"rain","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6040",6040,6040,28856,NA,2013,"Friday","Auto","Parked Vehicle","Broadway","452 Broadway Cambridge, MA",42.373326,-71.111546,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
"6041",6041,6041,28858,NA,2013,"Friday","Auto","Auto","Broadway"," Broadway & PROSPECT ST Cambridge, MA",42.369317,-71.101021,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6042",6042,6042,28859,NA,2013,"Friday","Auto","Fixed Object","Blanchard Rd","4 Blanchard Rd Cambridge, MA",42.386868,-71.157865,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6043",6043,6043,28860,NA,2013,"Friday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & Walden St Cambridge, MA",42.391373,-71.123272,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6044",6044,6044,28861,NA,2013,"Friday","Auto","Auto","Vassar St"," Vassar St & Amesbury St Cambridge, MA",42.355021,-71.105301,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"6045",6045,6045,28862,NA,2013,"Friday","Auto","Auto","Rindge Ave","134 Rindge Ave Cambridge, MA",42.392935,-71.130195,"sleet,hail,freezing rain or drizzle","7","1",NA,NA,NA,NA,NA,NA,"Spring"
